,0
anthony,1
arizona,1
dropped,1
cia,1
chairs,1
max,1
spokeswomen,1
inclined,1
naomi,1
seligman,1
crystallised,1
prodding,1
prepare,1
mistakenly,1
erroneously,1
trigger,1
wave,1
bounced,1
missed,1
miscalculated,1
dangers,1
dated,1
rollover,1
retsinas,1
supervision,1
rewriting,1
reprogramming,1
errors,1
third-party,1
preparations,1
alerting,1
tested,1
sooner,1
extend,1
ketcha,1
memo,1
calculations,1
topic,1
modify,1
trample,1
citizens,1
produce,1
improper,1
affirms,1
encouragement,1
devolve,1
de,1
facto,1
window,1
carte,1
blanche,1
compel,1
participation,1
stated,1
occassions,1
simmer,1
elsewhere,1
gut,1
bliley,1
stifled,1
ill-conceived,1
conversation,1
complicated,1
proposition,1
encrypts,1
emeryville,1
calif.-based,1
proposing,1
evolving,1
popularize,1
carry,1
tranfer,1
billions,1
evaluated,1
arbitrarily,1
outweigh,1
corresponding,1
compliance,1
sets,1
mistaken,1
inaction,1
regard,1
fledgling,1
utah,1
standardization,1
uncertainty,1
event,1
occurs,1
introduction,1
near,1
killen,1
break-out,1
volume,1
2001,1
fairly,1
parking,1
meters,1
magazines,1
class,1
popularity,1
pondering,1
linked,1
vehicles,1
inevitably,1
accountants,1
tend,1
reacting,1
kroener,1
emphasized,1
describing,1
intend,1
incurred,1
lumping,1
categories,1
swaps,1
ricki,1
embedded,1
basle,1
risk-based,1
accord,1
christine,1
supervison,1
analagous,1
promises,1
defaults,1
implication,1
innovations,1
easier,1
assessing,1
generate,1
transparency,1
blythe,1
kick-start,1
dialogue,1
obvious,1
risk-driven,1
risky,1
modernizing,1
underscores,1
jeopardized,1
luck,1
restructuring,1
modernising,1
nonbank,1
non-permitted,1
obligation,1
1989,1
do-able,1
profitability,1
standpoint,1
adjust,1
reprogramme,1
reacted,1
cautiously,1
vastly,1
prime,1
approached,1
computer-maker,1
please,1
sole,1
jointly,1
spoent,1
set-up,1
happen,1
upon,1
expiration,1
christoper,1
calling,1
enhanced,1
karl,1
founder,1
mcsnet,1
boycott,1
wallet,1
reprogram,1
precautions,1
querying,1
troubled,1
answers,1
miscalculations,1
queried,1
cope,1
devoting,1
solving,1
expects,1
concrete,1
endanger,1
well-being,1
routine,1
joe,1
coyne,1
aggressive,1
coping,1
assist,1
describe,1
year-old,1
valid,1
professor,1
advances,1
bars,1
poorly,1
vulnerabilities,1
echoing,1
nrc,1
reliable,1
confidence,1
cato,1
institutes,1
monster,1
ourselves,1
progressively,1
strength,1
balancing,1
unneccessary,1
421,1
truth,1
resist,1
michelle,1
meier,1
brings,1
automatic,1
cancellation,1
downpayments,1
unfortunately,1
mandates,1
suzanne,1
hutchinson,1
900,1
refinancings,1
forming,1
sue,1
debating,1
restricts,1
governmental,1
intrusions,1
permits,1
emphasizing,1
advised,1
suggestions,1
assure,1
balanced,1
mandate,1
rejigger,1
fronts,1
revision,1
revisions,1
kim,1
willard,1
politically,1
diverse,1
strictly,1
"65,000",1
tougher,1
abide,1
taher,1
elgamal,1
lehman,1
sail,1
shabbir,1
78,1
delete,1
furtherance,1
offence,1
series,1
unintended,1
consequences,1
cybercash,1
digex,1
prosecutors,1
obstruction,1
concealment,1
deadlock,1
pitted,1
broke,1
ageing,1
remarks,1
observing,1
word-for-word,1
totally,1
relevant,1
long-time,1
pointed,1
experiences,1
observers,1
contrary,1
suited,1
longtime,1
doug,1
bereuter,1
history,1
meaningful,1
sits,1
62,1
airline,1
enterprise,1
protest,1
holdings,1
consolidated,1
endeavors,1
basing,1
non-,1
affected,1
'd,1
campbell,1
normal,1
heinmann,1
emphasised,1
precipitously,1
contains,1
deficiencies,1
microsystem,1
employed,1
drug,1
cartels,1
survellience,1
repeatedly,1
genie,1
bottle,1
arguably,1
ludicrous,1
stay,1
contemplating,1
jon,1
englund,1
labour,1
favours,1
unexpected,1
flexibility,1
gotten,1
skirt,1
spelling,1
saw,1
versus,1
thereafter,1
client-server,1
mechanism,1
loosening,1
mount,1
marketing,1
russian-made,1
concluding,1
large-scale,1
exchequer,1
club,1
substantive,1
unresolved,1
judgment,1
long-needed,1
acquired,1
protections,1
griffin,1
track,1
rip-offs,1
blurring,1
boundries,1
irreversible,1
reflected,1
transitional,1
voiced,1
diminish,1
ardent,1
leaves,1
observation,1
repeated,1
referring,1
mad,1
crumble,1
advance,1
knocking,1
uncertainties,1
authorisation,1
chipped,1
hurdles,1
two-month,1
renewed,1
tackle,1
farmer,1
shifts,1
committees,1
mid-june,1
stage,1
apparent,1
retreat,1
fuming,1
recommendation,1
tantamount,1
surrender,1
blow,1
derail,1
decent,1
baby-step,1
unsurprisingly,1
lightning,1
bolt,1
transforms,1
obstacles,1
somebody,1
twist,1
creates,1
accommodate,1
fortune,1
1000,1
goldman,1
sachs,1
earned,1
casualty,1
14,1
marsh,1
mclennan,1
cos,1
finding,1
convince,1
sceptical,1
road,1
blocks,1
soothe,1
lacks,1
fanfare,1
campaign,1
aims,1
uses,1
super,1
high-speed,1
reallocating,1
trouble,1
desk,1
complaining,1
composition,1
rural,1
'next,1
elizabeth,1
gaston,1
priorities,1
me,1
universities,1
sponsorship,1
plumbing,1
frees,1
cutting-edge,1
diffuse,1
receptive,1
arpanet,1
link,1
far-flung,1
centres,1
mid-1980s,1
sprint,1
bbn,1
gathered,1
stars,1
foremost,1
separation,1
choice,1
sidetrack,1
steer,1
examine,1
proponents,1
chairpersons,1
respectively,1
tack,1
excluding,1
gross,1
chose,1
walk,1
line,1
combining,1
bakers,1
loopholes,1
limitations,1
irrelevent,1
accepts,1
structured,1
recapitalize,1
directed,1
high-technology,1
descended,1
andrew,1
morning,1
afternoon,1
daley,1
armed,1
fresh,1
boosting,1
pc,1
statisics,1
accurately,1
capture,1
totaled,1
102.8,1
employing,1
"619,000",1
wages,1
36.4,1
owed,1
indirectly,1
12.5,1
19890,1
gains,1
leaders,1
strengthen,1
11.2,1
proportion,1
extending,1
status,1
cleaning,1
cat,1
novell,1
sedate,1
exercise,1
virtues,1
redrafting,1
varied,1
floated,1
arms,1
overrule,1
instances,1
threatening,1
pratt,1
sprouted,1
outraged,1
guaranteeing,1
puzzle,1
beth,1
surrounds,1
woofies,1
woofie,1
4,1
sequentially,1
stall,1
monetary,1
providing,1
1994-95,1
mexican,1
peso,1
accurate,1
contacts,1
citizenship,1
inform,1
purpose,1
//dsbb.imf.org,1
dissemination,1
argentina,1
denmark,1
finland,1
ireland,1
italy,1
malaysia,1
mexico,1
netherlands,1
norway,1
peru,1
philippines,1
singapore,1
slovenia,1
thailand,1
britain,1
croatia,1
france,1
hungary,1
poland,1
africa,1
sweden,1
turkey,1
austria,1
australia,1
belgium,1
chile,1
iceland,1
israel,1
lithuania,1
discussions,1
subscribe,1
mclenaghan,1
frame,1
hitting,1
"335,073",1
fifth,1
straight,1
quarterly,1
"266,149",1
non-partisan,1
"321,000",1
sustained,1
samuel,1
gerdano,1
filings,1
surpassed,1
suggests,1
surpass,1
hit,1
advanta,1
shocked,1
43,1
gerard,1
klauer,1
mattison,1
depressing,1
profits,1
punched,1
stops,1
issuers,1
ended,1
hawaii,1
61,1
jump,1
closely,1
70,1
unsecured,1
debtor,1
forced,1
reorganizations,1
repaid,1
mounting,1
refutes,1
implicated,1
comparisons,1
stephen,1
federation,1
bankrupt,1
"20,000",1
suddenly,1
claiming,1
cost-effective,1
soak,1
enact,1
switch,1
double-dipping,1
proliferation,1
ed,1
willing,1
newly,1
installed,1
shuttered,1
operators,1
levying,1
proliferated,1
fifteen,1
one-third,1
34,1
320,1
1.14,1
99,1
comes,1
overflowing,1
pyramid,1
//www.fraud.org,1
collects,1
jodie,1
bernstein,1
ftc,1
identifying,1
infancy,1
kept,1
visited,1
"370,000",1
forwarded,1
second-most-popular,1
custom,1
memory,1
chips,1
boards,1
opportunities,1
con,1
artists,1
shares,1
franchise,1
unreasonable,1
misrepresentations,1
rich,1
nationsbank,1
donated,1
sponsor,1
enhancing,1
traveling,1
tampered,1
certified,1
leap,1
blocked,1
stategic,1
bilateral,1
cylink,1
identity,1
senders,1
signature,1
discovered,1
investigate,1
investigates,1
non-electronic,1
mailers,1
manually,1
calculating,1
postage,1
mailings,1
mailer,1
hybrid,1
usurping,1
performed,1
facilitated,1
railroads,1
aircraft,1
remember,1
returned,1
risked,1
lives,1
dangerous,1
duty,1
resiner,1
refering,1
airmail,1
daring,1
alive,1
know,1
navigation,1
aids,1
watching,1
dynamics,1
elementary,1
students,1
kids,1
lacked,1
comparative,1
urban,1
illustrates,1
learning,1
casserly,1
scholastic,1
pull,1
cross-section,1
finish,1
doled,1
descriptive,1
vanity,1
plates,1
confer,1
mid-december,1
beneficial,1
aired,1
minimizing,1
maher,1
hosted,1
england,1
govern,1
multiplying,1
hidden,1
assumption,1
geographical,1
boundaries,1
kaplan,1
onsale,1
auctions,1
merchandise,1
inherently,1
boundary-less,1
originate,1
residents,1
out-of-state,1
sin,1
gambling,1
alcohol,1
differ,1
mavens,1
talking,1
transcends,1
jonathan,1
cyberlaw,1
column,1
medical,1
imagined,1
violations,1
feeding,1
sentiment,1
lexis-nexis,1
deluged,1
p-trak,1
withdrew,1
desire,1
intrude,1
nascent,1
barring,1
heavyhanded,1
pre-emptive,1
demonstrated,1
handicap,1
scheming,1
prosecuting,1
stark,1
projects,1
swindles,1
rocked,1
interpretation,1
offing,1
overtake,1
howard,1
schneider,1
non-agricultural,1
commodities,1
flourishing,1
warrants,1
repurchase,1
unimpeded,1
unscrupulous,1
peddled,1
rip,1
unsuspecting,1
expanding,1
schemes,1
manager,1
hedge,1
investing,1
uphold,1
affirming,1
guilty,1
misconduct,1
wire,1
extreme,1
terrified,1
amicus,1
brief,1
starr,1
whitewater,1
clone,1
darn,1
troublesome,1
young,1
struggle,1
venue,1
r-in,1
repercussions,1
ripped,1
defendants,1
accused,1
players,1
uneccessary,1
advisor,1
clients,1
jeffrey,1
solicitor,1
prosecution,1
antonin,1
scalia,1
sharp,1
rebuke,1
rehnquist,1
prove,1
interjected,1
stumpp,1
friend-of-the-court,1
briefs,1
upheld,1
gigantic,1
throws,1
brooksley,1
born,1
afterwards,1
rendering,1
verdict,1
abiding,1
lag,1
nervous,1
intercepted,1
transit,1
recipient,1
eavesdroppers,1
transmitting,1
brad,1
silverberg,1
government-approved,1
barrier,1
lewis,1
platt,1
market-leading,1
liberalising,1
built-in,1
tabs,1
disabled,1
satisfy,1
shari,1
focuses,1
strong-arming,1
collectors,1
accordingly,1
'bit,1
excise,1
manner,1
emulate,1
neutrality,1
fairness,1
simplicity,1
serves,1
struggling,1
kent,1
kpmg,1
peat,1
marwick,1
myriad,1
fast-paced,1
chaotic,1
buyers,1
sellers,1
complicating,1
evaders,1
anonymity,1
mask,1
offshore,1
evasion,1
intends,1
//www.ustreas.gov,1
flawed,1
backtracking,1
doubt,1
demands,1
accepted,1
radically,1
greg,1
simon,1
internal,1
heidi,1
kukis,1
attempting,1
safeguard,1
reveals,1
absolute,1
revolves,1
consist,1
scale,1
ibm,1
liberalize,1
browne,1
202,1
898-8312,1
battling,1
occupation,1
unfavorable,1
redefined,1
thomas,1
injunction,1
blocking,1
merely,1
circumvent,1
profession,1
chastised,1
rescind,1
refer,1
termed,1
behavior,1
surreptitious,1
underhanded,1
goulian,1
improperly,1
emergency,1
conditions,1
fireworks,1
six-year-old,1
pitting,1
againt,1
occupational,1
victory,1
statutory,1
"3,500",1
expelled,1
"25,000",1
brenda,1
furlow,1
appeal,1
aggressively,1
loses,1
schosberg,1
stretched,1
recognition,1
pursues,1
advisers,1
ira,1
globally,1
censorship,1
principles,1
unites,1
totalled,1
hitch,1
train,1
covers,1
customs,1
echoes,1
stating,1
designated,1
duty-free,1
zone,1
violated,1
dictate,1
format,1
disagreeing,1
characterisation,1
animal,1
solver,1
ideologue,1
polite,1
unclear,1
tell,1
optimistic,1
smiroldo,1
revived,1
ambassador,1
detail,1
acceptable,1
break-in,1
unidentified,1
gained,1
16,1
hate-filled,1
diatribe,1
labelled,1
injustice,1
swastika,1
adolf,1
hitler,1
pulled,1
plug,1
entry,1
vulnerable,1
compromised,1
connected,1
//www.usdoj.gov,1
releases,1
publicly,1
graffiti,1
bert,1
brandenburg,1
islam,1
man,1
"250,000",1
spectacularly,1
insecure,1
holes,1
documented,1
manufacturers,1
unauthorised,1
exploiting,1
motivated,1
anger,1
commercialization,1
theme,1
non-hackers,1
hopeless,1
layers,1
mentioned,1
advertises,1
disseminates,1
identified,1
prevented,1
hole,1
heighten,1
ceiling,1
stolen,1
thunder,1
realities,1
converging,1
checking,1
account-like,1
underwriters,1
words,1
government-insured,1
fret,1
insured,1
subsidy,1
giving,1
venture,1
delivering,1
walling,1
eliminates,1
subsidization,1
estate,1
mistake,1
thompson,1
brokerage,1
latitude,1
rachel,1
robbins,1
welcome,1
rebuffed,1
unusual,1
religion,1
charecteristics,1
ferret,1
except,1
evaluate,1
b,1
economics,1
lawrence,1
lindsey,1
heartfelt,1
characteristics,1
1977,1
described,1
conundrum,1
sees,1
associate,1
combat,1
useful,1
minority-owned,1
unusually,1
creditors,1
associations,1
destinations,1
three-letter,1
//www.gm.com,1
authorised,1
journalist,1
tweaked,1
registering,1
mcdonalds.com,1
fast-food,1
attained,1
prominence,1
belongs,1
authorize,1
interpret,1
susan,1
phillips,1
authorizes,1
ranging,1
mortgage-backed,1
sorts,1
ineligible,1
chipping,1
handicapping,1
restated,1
neighborhood,1
trim,1
rule-making,1
reductions,1
break-up,1
1984,1
supposted,1
deep,1
cuts,1
recommend,1
excess,1
pockets,1
concede,1
prefer,1
gradual,1
reduction,1
neel,1
oligopoly,1
lockstep,1
market-based,1
entrants,1
gradually,1
caps,1
schedules,1
specify,1
relating,1
interstate,1
isps,1
kevin,1
smother,1
exactly,1
jill,1
lesser,1
seeks,1
foward,1
replaces,1
mollify,1
printing,1
severely,1
string,1
forty,1
zeros,1
eligible,1
one-time,1
transamission,1
non-key,1
56,1
exportable,1
six-month,1
renewable,1
manufacturer,1
commits,1
producing,1
submission,1
committments,1
state-of-the,1
art,1
128-bit,1
treated,1
set-top,1
box,1
surfing,1
television,1
applicant,1
license,1
helping,1
criteria,1
listed,1
remaking,1
landscape,1
newt,1
gingrich,1
reelection,1
speaker,1
leadership,1
beneficiaries,1
maximize,1
efficiencies,1
eroding,1
dec,1
garner,1
repeal,1
incidental,1
broker,1
grandfathering,1
transferring,1
castle,1
delaware,1
lazio,1
daily,1
//www.house.gov/banking/,1
violation,1
philip,1
challenged,1
infringed,1
constitutional,1
object,1
marilyn,1
patel,1
d.c.,1
hoping,1
wade,1
midst,1
six-year,1
decides,1
dissolved,1
broken,1
less-efficient,1
tim,1
court-ordered,1
extremely,1
erase,1
oral,1
summer,1
settled,1
gets,1
judicial,1
angered,1
tax-exempt,1
posed,1
wound,1
ordered,1
stop,1
accepting,1
partially,1
suspended,1
declines,1
v,1
et,1
mind-boggling,1
fueled,1
ceo,1
subsidize,1
mind,1
boggling,1
fuelled,1
subsidise,1
prospects,1
bright,1
far-reaching,1
upset,1
actively,1
feeling,1
reformed,1
maybe,1
spurred,1
aetna,1
movement,1
indication,1
omens,1
conglomeration,1
consolidating,1
pushes,1
prolong,1
feels,1
fully,1
concentrate,1
debatable,1
assumptions,1
lined,1
guns,1
representing,1
busily,1
reworking,1
faction,1
recommending,1
pressing,1
front,1
carries,1
weight,1
brewing,1
choosing,1
path,1
amongst,1
contrast,1
alarms,1
veteran,1
advocate,1
ralph,1
conglomerates,1
dominate,1
distortion,1
adverse,1
productivity,1
consolidation,1
recieve,1
rancour,1
difficulty,1
quick,1
applicants,1
explosion,1
tool,1
afforded,1
length,1
smallest,1
ian,1
goldberg,1
sofware,1
40-bits,1
glenwood,1
maryland-based,1
attacks,1
shown,1
lipner,1
computerized,1
refers,1
discussion,1
ambassadors,1
quelling,1
standards-setting,1
store,1
info,1
joining,1
emphasising,1
recreation,1
entertainment,1
desiring,1
nomenclature,1
"4,000",1
consensus-building,1
outcry,1
arose,1
attain,1
setters,1
rendered,1
battles,1
attorneys,1
terry,1
specialist,1
winthrop,1
stimson,1
putnam,1
roberts,1
establishing,1
dole,1
auspices,1
"80,000",1
viability,1
integrity,1
//www.iahc.org/draft-iahc-recommend-00.html,1
spar,1
motor,1
bankamerica,1
high-level,1
ceos,1
capitalized,1
food,1
reportedly,1
meetings,1
represented,1
agricultural,1
gropups,1
feb,1
afl-cio,1
drag,1
century,1
reinstatement,1
trusts,1
monopolies,1
conglomerate,1
earnest,1
sat,1
subcommitee,1
r.-n.y.,1
premise,1
seem,1
entity,1
span,1
devil,1
tearing,1
freed,1
metropolitan,1
spoke,1
shaken,1
modern,1
patchwork,1
freely,1
staunchly,1
forbidden,1
joseph,1
laid,1
citing,1
distort,1
anticompetitive,1
threaten,1
heartily,1
knee-deep,1
proved,1
57,1
matt,1
fink,1
specialised,1
relevent,1
specialized,1
locking,1
forth,1
acronym,1
tweaking,1
patrick,1
unsure,1
internet-related,1
authored,1
scuffle,1
breaking,1
foreshadow,1
overriding,1
imposes,1
towns,1
pushing,1
successful,1
restrictive,1
banks-in-insurance,1
urgently,1
wasteful,1
pointless,1
fired,1
preempting,1
writing,1
burdensome,1
personnel,1
avert,1
atlanta,1
spreads,1
undermines,1
behave,1
reaction,1
failure,1
burnham,1
lambert,1
1980s,1
collapse,1
cascade,1
failures,1
lent,1
liquidated,1
orderly,1
fashion,1
crises,1
occasions,1
breakout,1
stem,1
atomic,1
erosion,1
returning,1
nuclear,1
analogy,1
obsolete,1
partly,1
evolves,1
periodically,1
y,1
stuff,1
unbelievable,1
elaborating,1
alters,1
strip,1
workings,1
chagrined,1
disappear,1
divided,1
entrusted,1
preventing,1
contradictory,1
institutional,1
less-sophisticated,1
retail,1
appropriately,1
pro-market,1
etcetera,1
housekeeping,1
seal,1
stamped,1
reconsider,1
appellate,1
delaying,1
delineate,1
schaefer,1
everywhere,1
winners,1
schaeffer,1
ogilvie,1
enfocement,1
upcoming,1
affects,1
"3,600",1
walter,1
instability,1
persons,1
diversification,1
tiny,1
grew,1
throw,1
lose,1
daniel,1
mica,1
exempting,1
japanese,1
yen,1
recogized,1
mercantile,1
requested,1
believed,1
overregulated,1
stayed,1
inter-bank,1
small-scale,1
pursued,1
'transactions,1
stevens,1
persuaded,1
narrower,1
sided,1
delighted,1
wrongdoing,1
dwarfed,1
unsuccessfully,1
constituted,1
note,1
dan,1
waldman,1
amending,1
underlines,1
andy,1
sens,1
dick,1
r-ind.,1
d-vt.,1
harkin,1
d-iowa,1
proceed,1
invited,1
recognising,1
secret,1
transmitted,1
impossible,1
administrations,1
supplier,1
restrict,1
posing,1
terrorist,1
obstruct,1
signalled,1
displeasure,1
balance,1
door,1
hailed,1
fastest-growing,1
holleyman,1
apple,1
